Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-08-19,241.84936840503246,245.22401647630969,240.77136337582942,243.60699462890625,11466562,0.7267,233.63,236.48,243.53,239.35,271.8,195.45
2024-08-20,243.67731416898033,247.28628384138884,243.56013908592297,245.9036407470703,9543812,0.9136,236.13,236.92,243.37,239.95,271.8,195.45
2024-08-21,245.31775066510264,247.520619209121,244.21628778589715,246.7003936767578,6454402,0.5636,238.48,237.53,243.14,240.34,271.8,195.45
2024-08-22,247.3800196828274,248.6689455446344,242.81019162732986,243.25546264648438,11496506,-1.6673,240.49,237.97,242.79,240.75,271.8,195.45
2024-08-23,243.677300636345,244.40378038951596,239.66990443617465,240.16204833984375,11277706,-1.4426,241.95,238.1,242.43,241.09,271.8,195.45
2024-08-26,241.84936558650088,245.97392268901726,241.82593629189515,243.7241668701172,17351380,0.7752,243.62,237.99,242.21,241.5,271.8,195.45
2024-08-27,243.72416642727842,245.2474424674489,241.84936514706857,242.3883819580078,7965796,-0.5481,243.68,237.82,241.54,241.82,271.8,195.45
2024-08-28,243.72415624544035,252.20762024110513,242.71643915654712,250.56716918945312,34375566,2.8077,244.67,238.12,241.15,242.36,271.8,195.45
2024-08-29,250.7546793807566,254.01215243246963,250.3094083407904,252.48887634277344,25685318,0.6916,245.61,238.52,240.82,242.79,271.8,195.45
2024-08-30,253.8949566014042,254.0355609690623,251.08275481945884,252.34825134277344,19434804,-0.6092,246.42,238.91,240.28,243.19,271.8,195.45
2024-09-02,252.34825124724486,254.035560872895,249.27824141736002,249.55947875976562,15735982,-1.1051,247.32,239.62,239.89,243.59,271.8,195.45
2024-09-03,249.8172654290969,253.49655142265053,248.1768143427895,251.24679565429688,15056686,0.5722,248.9,240.82,240.36,244.02,271.8,195.45
2024-09-04,247.47376140904146,247.5909364854662,242.20088296992836,243.32577514648438,20402128,-1.6761,248.85,241.51,240.65,244.28,271.8,195.45
2024-09-05,244.2866060124916,246.53636176725539,243.48980976823037,245.99734497070312,12069118,0.7003,249.36,242.16,241.04,244.55,271.8,195.45
2024-09-06,245.99734742064334,248.36430688306228,242.99768258681615,244.00537109375,14579954,-0.8098,248.42,242.94,241.25,244.78,271.8,195.45
2024-09-09,242.36492423162332,244.54439216432323,240.6541852265123,241.3103485107422,11919540,-0.4351,246.83,243.49,241.1,244.82,271.8,195.45
2024-09-10,242.22433093118448,247.47378048100927,240.91197569552796,246.41920471191406,10287272,1.7318,245.98,244.35,241.12,244.92,271.8,195.45
2024-09-11,246.0676584261983,246.65353380340355,240.56042988046912,241.07598876953125,8261524,-2.0286,244.77,244.91,241.01,244.8,271.8,195.45
2024-09-12,243.93510414833221,249.34858749756313,242.66960747530698,248.4346160888672,15779474,1.8446,244.37,245.72,241.13,244.73,271.8,195.45
2024-09-13,250.19224593940146,258.95694837507466,248.8095741587643,258.06640625,35919706,3.1472,246.47,246.53,241.59,244.83,271.8,195.45
2024-09-16,259.19127912827776,260.99576393249436,257.31647783259405,258.67572021484375,11088578,-0.1989,248.28,247.28,242.37,245.03,271.8,195.45
2024-09-17,257.31647783259405,260.08182118660653,256.4025064795087,258.67572021484375,8728238,0.5282,250.38,247.92,243.41,245.19,271.8,195.45
2024-09-18,257.3399263675241,257.3399263675241,249.65325764484083,252.23110961914062,16665520,-1.9852,251.94,248.2,244.17,245.16,271.8,195.45
2024-09-19,255.06672369609075,258.46480106712386,248.01278949559256,249.98130798339844,20969182,-1.9938,252.45,248.53,244.73,245.09,271.8,195.45
2024-09-20,252.11391306928303,253.4496975357465,248.87986942483846,252.67633056640625,16664232,0.2231,254.11,249.16,245.54,245.12,271.8,195.45
2024-09-23,252.67634326025052,253.28567659140745,249.3485822705716,250.70782470703125,8544290,-0.7791,254.43,249.51,246.22,245.13,271.8,195.45
2024-09-24,249.4423018356755,253.98870040248872,248.1064888353461,252.88723754882812,12355694,1.3811,253.69,250.03,247.01,244.94,271.8,195.45
2024-09-25,252.53574816459962,252.81698554482819,248.7627159892641,251.317138671875,8065196,-0.4825,252.64,250.07,247.73,244.72,271.8,195.45
2024-09-26,252.48886178818037,254.55112598026426,251.08276086336096,253.98870849609375,11403400,0.594,251.97,250.15,248.46,244.55,271.8,195.45
2024-09-27,257.2696230089627,261.9566263167798,253.426274575113,253.94183349609375,26462384,-1.2935,252.21,250.23,248.86,244.26,271.8,195.45
2024-09-30,252.16077964026402,255.20733181063895,250.28597830464867,253.77780151367188,8199446,0.6413,252.76,250.44,249.19,244.11,271.8,195.45
2024-10-01,253.19192045820077,257.5976863344701,253.19192045820077,256.26190185546875,9411274,1.2125,253.27,250.69,249.54,244.49,271.8,195.45
2024-10-03,253.14502093574376,254.22305451298524,246.65353321468234,248.48147583007812,14035368,-1.8422,252.95,250.95,249.6,244.77,271.8,195.45
2024-10-04,247.49719103975647,254.01213674071784,247.49719103975647,250.07504272460938,11922754,1.0416,252.55,251.15,249.83,245.08,271.8,195.45
2024-10-07,252.16077115727455,253.8949680558179,246.5129380451728,249.09078979492188,9878074,-1.2175,252.23,251.4,250.12,245.31,271.8,195.45
2024-10-08,249.13763835169922,250.1922140250405,243.8647599849928,246.98162841796875,11502804,-0.8654,251.23,251.69,250.23,245.33,271.8,195.45
2024-10-09,248.31741747355073,252.48886165790805,247.70811279454935,248.95018005371094,8841688,0.2548,250.52,251.81,250.45,245.4,271.8,195.45
2024-10-10,250.75467601957777,251.9732854321209,245.3411929409685,246.0676727294922,12620244,-1.8692,249.42,252.06,250.3,245.43,271.8,195.45
2024-10-11,243.8881914896627,250.47345363976524,243.8881914896627,247.61436462402344,8436982,1.5278,248.18,252.02,250.14,245.49,271.8,195.45
2024-10-14,252.48886235429111,258.65225425758405,251.36397016903481,257.5742492675781,33136266,2.0141,249.48,252.0,250.31,245.75,271.8,195.45
2024-10-15,259.1209576014352,259.1209576014352,248.8095506755513,249.79383850097656,21601252,-3.5995,249.44,251.55,250.32,246.04,271.8,195.45
2024-10-16,249.81728338570707,252.53573965983412,247.94248200945412,249.4188995361328,12553622,-0.1595,249.49,251.09,250.26,246.48,271.8,195.45
2024-10-17,250.73124992237834,252.16078022264702,246.09110516313436,247.82530212402344,23755278,-1.159,249.61,250.87,250.41,246.85,271.8,195.45
2024-10-18,249.34856373542928,261.7222633035247,245.97391579802175,257.1524353027344,74653054,3.1297,250.78,251.23,250.78,247.33,271.8,195.45
2024-10-21,258.535104564011,263.36274110979775,256.3790943723156,256.8946533203125,23966964,-0.6345,252.32,251.44,251.21,247.9,271.8,195.45
2024-10-22,257.69140740045356,260.36300470936936,254.90263502191155,255.65257263183594,18478300,-0.7912,253.47,251.69,251.69,248.41,271.8,195.45
2024-10-23,256.6134437401879,259.8943462172314,254.129337586152,256.47283935546875,12698576,-0.0548,253.32,251.87,252.02,248.95,271.8,195.45
2024-10-24,256.47281872887993,258.01952405079675,255.51198880217376,256.33221435546875,9576604,-0.0548,254.25,252.12,252.53,249.48,271.8,195.45
2024-10-25,257.66800099759826,258.72257671791584,253.3325230362926,254.71519470214844,10124540,-1.146,255.01,252.15,252.74,249.94,271.8,195.45
2024-10-28,254.7151865454729,262.378425091504,254.36366131662385,261.81597900390625,11185858,2.7877,257.01,252.55,252.87,250.33,271.8,195.45
2024-10-29,262.37843420176176,264.0657725231426,259.3084528179905,263.5033264160156,12055630,0.4287,257.91,253.03,253.03,250.73,271.8,195.45
2024-10-30,263.6439354216193,271.26031577824386,262.9877435172464,264.932861328125,20755492,0.4889,259.06,253.47,253.24,251.11,271.8,195.45
2024-10-31,264.7219184766117,265.4249689126901,256.98836367974934,258.6288146972656,15680094,-2.3017,259.49,253.97,253.45,251.35,271.8,195.45
2024-11-01,258.58196998971823,260.08181672195786,257.7851737312912,258.41790771484375,1962810,-0.0634,259.76,254.39,253.73,251.65,271.8,195.45
2024-11-04,258.25387829445106,258.9334994850865,250.3797185796895,253.47312927246094,9855560,-1.8512,259.36,254.61,253.76,251.92,271.8,195.45
2024-11-05,254.5042710014761,255.60570529865896,253.28566162556328,254.83236694335938,6862260,0.1289,259.37,255.0,253.9,252.14,271.8,195.45
2024-11-06,256.59001385603284,265.2140831830394,253.5668908591009,264.3001403808594,19554884,3.0048,259.73,255.77,254.28,252.58,271.8,195.45
2024-11-07,265.2843747406764,267.01857160441347,259.8708918962945,264.0657653808594,11997142,-0.4594,259.81,256.67,254.7,252.85,271.8,195.45
2024-11-08,264.81568938189946,271.2837482860708,264.81568938189946,266.69049072265625,20852658,0.708,260.06,257.62,255.12,253.13,271.8,195.45
2024-11-11,266.6904702357032,273.34602020555536,265.3077986316712,268.79962158203125,16139444,0.7909,261.51,258.19,255.62,253.46,273.35,195.45
2024-11-12,269.5026715246649,271.70556864813176,266.7138990283183,267.4638366699219,11260890,-0.7565,262.8,259.07,256.08,253.82,273.35,195.45
2024-11-13,267.1591910578455,268.84650082164734,265.0734688448139,266.69049072265625,11391200,-0.1754,264.69,259.93,256.42,254.13,273.35,195.45
2024-11-14,266.66706355556084,269.29177401068847,264.4407369456442,265.61248779296875,9783520,-0.3955,266.23,260.82,256.99,254.58,273.35,195.45
2024-11-18,265.6124572747471,265.6124572747471,253.23875830582824,259.1209411621094,15289764,-2.444,265.49,260.92,257.3,254.84,273.35,195.45
2024-11-19,260.5973745325706,267.06543314305475,259.9880698459302,263.4095764160156,12919778,1.0791,265.4,261.25,257.77,255.23,273.35,195.45
2024-11-21,263.40956806413783,266.0342782959199,260.26927033908703,261.1363830566406,11672608,-0.863,264.6,261.52,258.25,255.62,273.35,195.45
2024-11-22,263.3861572118334,268.8464989137181,261.487926589228,267.93255615234375,14733232,1.7261,264.48,262.09,258.88,256.05,273.35,195.45
2024-11-25,269.7370338937139,275.3848670226988,268.98712482533307,272.9945068359375,23297474,1.2076,265.27,262.93,259.78,256.69,275.38,195.45
2024-11-26,274.1896823954299,276.6972176206119,271.5180848968043,276.0644836425781,15771340,0.6838,266.61,263.99,260.72,257.24,276.7,195.45
2024-11-27,277.2362249186774,279.34537624941964,272.73671352263887,273.2054138183594,13659676,-1.4539,267.69,264.56,261.24,257.55,279.35,195.45
2024-11-28,274.54122196977573,274.6583970538431,267.41697113704186,268.1903381347656,11896556,-2.3133,268.99,264.8,261.86,257.74,279.35,195.45
2024-11-29,269.5026859800492,272.1977128398497,267.9090934374621,270.8384704589844,8540112,0.4956,270.05,265.09,262.57,257.98,279.35,195.45
2024-12-02,272.99453096804734,274.4474906441725,271.00255443392757,273.9787902832031,11194000,0.3605,271.89,265.86,263.44,258.41,279.35,195.45
2024-12-03,276.86127701481433,277.65807325800534,271.1899861368519,273.39288330078125,15445286,-1.2528,272.67,266.61,263.99,258.88,279.35,195.45
2024-12-04,276.2050688016564,278.40796583525986,273.533471488869,275.59576416015625,14036431,-0.2206,273.04,267.72,264.61,259.34,279.35,195.45
2024-12-05,276.53318412041773,282.0638420813867,275.50203771242764,280.5639953613281,13487264,1.4576,273.68,269.0,265.44,259.94,282.06,195.45
2024-12-06,280.42336297882645,280.42336297882645,277.65804857815607,278.7360534667969,7894350,-0.6017,274.47,269.72,266.18,260.46,282.06,195.45
2024-12-09,276.5331875522441,286.56338579786535,275.3614367575312,284.7354431152344,9285213,2.9661,276.83,270.76,267.13,261.12,286.56,195.45
2024-12-10,286.8445938175806,291.5315969845345,284.4542336453129,288.8131408691406,17028502,0.6863,279.4,271.86,268.26,261.82,291.53,195.45
2024-12-11,288.8600334803149,290.5004847819637,286.4227858249966,289.6568298339844,8608406,0.2758,281.64,272.91,269.19,262.53,291.53,195.45
2024-12-12,288.7193724614554,294.1562842662282,288.20381359636644,289.7505187988281,12958440,0.3571,283.98,274.02,270.07,263.25,294.16,195.45
2024-12-13,289.75053651755866,291.5784505569044,285.1572792144073,290.5473327636719,7382211,0.275,286.11,275.21,270.92,263.94,294.16,195.45
2024-12-16,290.59420841136273,291.90656363113567,287.8757521831477,289.84429931640625,7221189,-0.2581,287.44,276.43,271.96,264.77,294.16,195.45
2024-12-17,291.5315798382218,292.7033305610442,288.0631862557892,289.51617431640625,10568517,-0.6913,288.98,277.95,273.0,265.56,294.16,195.45
2024-12-18,289.65681539218355,293.6407683546974,289.23497363562603,293.0314636230469,10965226,1.1651,290.17,279.43,274.32,266.43,294.16,195.45
2024-12-19,287.17269956831524,293.7813628165425,282.2982046653291,293.17205810546875,12405595,2.0891,290.79,281.03,275.6,267.36,294.16,195.45
2024-12-20,295.74991150702635,299.96821452376685,285.34475834429355,286.0946960449219,22214824,-3.2647,290.28,281.94,276.32,268.1,299.97,195.45
2024-12-23,287.4070315242057,291.203492535669,285.9071848331499,288.6256408691406,6693583,0.424,290.12,282.72,277.14,268.95,299.97,195.45
