Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-05-06,740.7357053714223,746.819277196089,738.3752913854279,741.0520629882812,28793396.0,0.0427,740.09,740.58,737.79,737.79,757.96,708.42
2024-05-07,740.7113274497933,741.7334150168236,732.0483570497901,733.021728515625,28480602.0,-1.0381,739.77,740.06,737.59,737.59,757.96,708.42
2024-05-08,728.0574791574124,728.5441648774708,720.465193806477,721.5845947265625,41687862.0,-0.8891,737.88,738.43,736.95,736.95,757.96,708.42
2024-05-09,717.83709973452,723.5800151607533,703.4069152466064,704.4776000976562,46281278.0,-1.8611,732.18,736.02,735.7,735.7,757.96,703.41
2024-05-10,709.9042861034679,716.2929072582592,703.8856637079383,709.3616333007812,27276608.0,-0.0764,727.83,733.81,734.72,734.72,757.96,703.41
2024-05-13,706.4509373389452,720.1655815796556,705.6122976051453,717.9208984375,27047202.0,1.6236,723.86,732.32,734.12,734.12,757.96,703.41
2024-05-14,716.4408878596623,722.9775322143812,715.4789152317669,720.7328491210938,25665142.0,0.5991,721.16,731.39,733.66,733.66,757.96,703.41
2024-05-15,720.1161379403006,720.1161379403006,708.3255604595557,709.6575317382812,38931996.0,-1.4523,716.68,730.5,732.86,732.86,757.96,703.41
2024-05-16,713.3822271543565,721.5221990437014,708.1775543730138,720.3875122070312,34945236.0,0.982,714.87,729.79,733.02,732.46,757.96,703.41
2024-05-17,713.4562165510583,724.210870736283,713.4562165510583,722.286865234375,20920190.0,1.2377,714.97,729.54,733.08,732.14,757.96,703.41
2024-05-21,715.380219686854,725.0495080646152,715.380219686854,719.6722412109375,43769978.0,0.6,717.15,728.26,733.03,731.76,757.96,703.41
2024-05-22,719.2035821431577,723.0269026870767,714.4182889056816,719.8695678710938,39996278.0,0.0926,718.65,727.45,732.24,731.41,757.96,703.41
2024-05-23,719.5982164877166,737.8514873644924,718.808897899437,736.3468017578125,40861920.0,2.3275,721.28,727.58,731.65,731.55,757.96,703.41
2024-05-24,733.8308016870678,749.814758588212,733.0908042399884,748.4827270507812,31060206.0,1.9966,725.24,728.22,731.5,732.03,757.96,703.41
2024-05-27,751.5168000055969,762.1974428837648,749.3955099218479,753.6627807617188,29385440.0,0.2856,731.53,729.14,731.5,732.61,762.2,703.41
2024-05-28,754.8467837037828,757.7821433020647,752.2321619595608,755.0441284179688,27908904.0,0.0261,736.48,730.15,731.75,733.2,762.2,703.41
2024-05-29,748.8774560751649,751.763434227272,740.6141508121484,744.0921630859375,35147706.0,-0.639,739.6,730.14,731.91,733.48,762.2,703.41
2024-05-30,739.6027730570852,751.6400771573121,738.8381451452329,747.3234252929688,33755350.0,1.0439,743.55,730.51,732.57,733.83,762.2,703.41
2024-05-31,749.370736784836,757.7573743920395,746.9040786650703,755.5620727539062,74079588.0,0.8262,748.64,731.01,733.27,734.36,762.2,703.41
2024-06-03,788.8373406823981,788.8373406823981,764.6640888415991,775.6160278320312,72637256.0,-1.6761,754.25,732.81,734.88,735.34,788.84,703.41
2024-06-04,768.1173430540747,769.1040063078372,717.304185485308,731.684814453125,89531240.0,-4.7431,751.86,732.34,734.43,735.25,788.84,703.41
2024-06-05,737.062160780223,769.4000136473305,731.2901444599279,765.5520629882812,81631650.0,3.8653,753.55,733.97,735.41,735.94,788.84,703.41
2024-06-06,772.0147015010076,772.2859977724349,762.9867083301413,769.4493408203125,46422870.0,-0.3323,755.61,736.36,736.6,736.69,788.84,703.41
2024-06-07,770.1154063679018,781.6099978301712,765.6754214599775,776.183349609375,36712216.0,0.7879,760.2,739.94,737.95,737.55,788.84,703.41
2024-06-10,776.5039961939522,779.7846636223554,768.4133453075493,770.2387084960938,22454058.0,-0.8069,763.47,742.99,739.12,738.24,788.84,703.41
2024-06-11,767.6240504407497,775.0240252200629,765.7493660748642,771.9653930664062,29545326.0,0.5656,765.81,745.69,740.36,738.94,788.84,703.41
2024-06-12,776.9973227739393,783.5586575880445,772.7546827700062,776.5780029296875,39280436.0,-0.054,765.95,748.48,741.43,739.71,788.84,703.41
2024-06-13,780.3273770852536,782.2760131134276,776.5040566032491,779.8340454101562,24120192.0,-0.0632,772.83,751.99,742.76,740.51,788.84,703.41
2024-06-14,781.4372796414563,788.8372538804852,778.3292663726063,787.80126953125,25540554.0,0.8144,776.01,755.36,744.17,741.96,788.84,703.41
2024-06-18,787.8013228802739,794.5106212671108,784.1259659599784,793.1786499023438,32415714.0,0.6826,779.4,758.91,745.95,743.41,794.51,703.41
2024-06-19,795.941305047812,823.8145435842582,791.3039754417663,817.869873046875,90131196.0,2.755,785.35,763.82,748.51,745.34,823.81,703.41
2024-06-20,823.7651872236406,829.5124525875813,814.983860042712,823.5431518554688,41408742.0,-0.027,792.97,769.0,751.53,746.94,829.51,703.41
2024-06-21,825.2697933574087,825.2697933574087,810.6178682451445,821.7671508789062,51630776.0,-0.4244,800.08,773.27,754.87,748.3,829.51,703.41
2024-06-24,812.5172157896385,826.3798229097616,811.9005512360641,825.0478515625,28544994.0,1.5422,807.01,777.1,758.89,749.74,829.51,703.41
2024-06-25,824.4065232844747,847.025767804676,824.4065232844747,844.2631225585938,74521548.0,2.4086,816.21,781.63,763.39,751.55,847.03,703.41
2024-06-26,842.5857736709851,844.041138181783,834.2731473521208,839.40380859375,47596666.0,-0.3776,823.58,785.85,767.44,753.39,847.03,703.41
2024-06-27,836.7397746618053,845.0770913433391,832.0531241260426,836.7644653320312,55074650.0,0.003,829.81,790.48,771.3,755.34,847.03,703.41
2024-06-28,837.4797542547091,841.9197388781129,828.3037980772367,830.6718139648438,26476046.0,-0.8129,831.64,794.65,775.34,757.4,847.03,703.41
2024-07-01,828.7971921822882,842.2651706437105,828.7971921822882,841.2291259765625,21187024.0,1.5,834.16,798.93,779.37,759.54,847.03,703.41
2024-07-02,846.0637432263002,855.8810546817267,840.0204307746837,853.7597045898438,45921690.0,0.9096,838.73,802.84,783.75,762.06,855.88,703.41
2024-07-03,883.5570176331604,885.0370126375711,870.5577402219837,872.5310668945312,123217802.0,-1.2479,845.52,809.88,788.84,764.61,885.04,703.41
2024-07-04,868.1404005851939,868.1404005851939,850.9231133709549,852.0578002929688,45848658.0,-1.8525,846.63,814.21,793.25,766.93,885.04,703.41
2024-07-05,831.2638253093144,831.2638253093144,810.1492067263514,813.0598754882812,82242548.0,-2.1899,842.87,816.39,795.81,768.52,885.04,703.41
2024-07-08,811.678583484828,816.4391857049037,802.7246020410699,806.7698974609375,39087800.0,-0.6048,838.58,817.92,797.75,769.94,885.04,703.41
2024-07-09,801.6639054458949,812.3691778178521,799.369901303005,807.3372192382812,48550878.0,0.7077,835.25,819.77,799.54,771.38,885.04,703.41
2024-07-10,804.1059188594888,809.0639261539534,799.5672916548901,802.2066040039062,45507182.0,-0.2362,829.67,821.28,801.11,772.73,885.04,703.41
2024-07-11,801.1458762280633,802.0832183690328,789.8239394111588,800.1345825195312,44177074.0,-0.1262,822.01,822.46,802.98,773.84,885.04,703.41
2024-07-12,800.1839277769812,808.2745787950348,794.8312914757237,800.5292358398438,56049960.0,0.0432,811.73,823.5,804.75,775.06,885.04,703.41
2024-07-15,800.9239527377698,804.031966294815,796.8292758573642,800.2332763671875,33375694.0,-0.0862,804.32,824.12,806.24,776.15,885.04,703.41
2024-07-16,799.5673062806881,802.6506292263948,797.6186702674619,799.073974609375,28950324.0,-0.0617,802.33,824.41,807.02,777.34,885.04,703.41
2024-07-18,793.2772787604164,801.1458943462288,788.9113057816174,796.6319580078125,33717064.0,0.4229,800.88,823.35,809.19,778.45,885.04,703.41
2024-07-19,797.2239682199486,800.6772898644657,791.0573224261681,792.9320068359375,26002152.0,-0.5384,798.82,821.82,810.1,779.65,885.04,703.41
2024-07-22,797.7172520784763,814.4905276323838,795.5712715150735,810.3218994140625,53744822.0,1.5801,799.98,821.25,811.46,781.42,885.04,703.41
2024-07-23,812.7885887086006,812.9119216218081,791.7973027922226,798.407958984375,52002152.0,-1.7693,799.73,819.92,812.2,783.3,885.04,703.41
2024-07-24,793.3513220807449,799.6906218755655,783.4353677463822,791.3286743164062,61728206.0,-0.2549,798.42,817.27,812.91,784.94,885.04,703.41
2024-07-25,785.8773432331659,801.6639565310072,785.8773432331659,797.5199584960938,25535732.0,1.4815,798.03,815.18,813.76,786.53,885.04,703.41
2024-07-26,791.7972838101718,800.0605887969758,787.5792741911353,798.2846069335938,43810540.0,0.8193,797.92,813.25,814.48,788.08,885.04,703.41
2024-07-29,796.7306475152811,805.0432741154053,788.4920327099303,791.822021484375,51001148.0,-0.6161,797.23,811.31,814.88,789.73,885.04,703.41
2024-07-30,790.3172853310259,806.4738965011826,788.8372904146756,797.001953125,54595834.0,0.8458,797.81,809.1,815.19,791.26,885.04,703.41
2024-07-31,796.237255579839,803.0945773220608,793.8692396532248,797.1005859375,37820484.0,0.1084,795.92,806.26,815.32,792.75,885.04,703.41
2024-08-01,800.627938629233,814.0219048337823,798.1859108540549,808.471923828125,26215174.0,0.9797,797.36,803.06,815.01,794.53,885.04,703.41
2024-08-02,804.6238722852388,824.1104712768188,804.6238722852388,818.5111694335938,44119238.0,1.7259,801.24,801.38,814.84,796.5,885.04,703.41
2024-08-05,809.1131991555811,812.02386783421,789.8239443515008,797.1005859375,41333634.0,-1.4847,801.18,800.59,814.02,797.72,885.04,703.41
2024-08-06,804.1305829139676,805.5858871810888,786.0253355957136,789.922607421875,45116050.0,-1.7669,799.99,799.74,812.85,798.55,885.04,703.41
2024-08-07,797.7172336137804,804.130544706532,790.415901512036,800.9238891601562,42346264.0,0.402,801.29,799.42,811.4,799.49,885.04,703.41
2024-08-08,801.1705962949537,815.6252376687839,798.8272709671206,810.3958740234375,33976950.0,1.1515,803.2,799.83,810.43,800.6,885.04,703.41
2024-08-09,814.9838462106346,820.1885189537674,811.9252142176729,814.0958251953125,26644618.0,-0.109,805.63,800.53,809.68,802.0,885.04,703.41
2024-08-12,814.9838840860709,826.7991529902637,812.6898798741655,818.9798583984375,39316196.0,0.4903,807.13,801.45,809.29,803.43,885.04,703.41
2024-08-13,803.1438891669751,805.314560371115,789.8979470194763,790.9092407226562,54055042.0,-1.5233,803.19,800.99,807.61,804.14,885.04,703.41
2024-08-14,792.5372946697382,796.0892584565494,790.9092761384464,793.1786499023438,32334428.0,0.0809,802.63,800.69,805.59,804.49,885.04,703.41
2024-08-16,803.3906439659711,806.1779800129083,794.757339532809,805.1666259765625,27849246.0,0.2211,804.81,801.12,803.35,805.96,885.04,703.41
2024-08-19,807.9045746403995,807.9045746403995,801.0225621096914,804.895263671875,19502164.0,-0.3725,805.37,801.72,801.77,806.75,885.04,703.41
2024-08-20,802.8726105839366,812.0239372458545,802.8726105839366,807.9292602539062,31134494.0,0.6298,805.02,801.6,801.6,807.52,885.04,703.41
2024-08-21,803.1932814957441,806.3753069063249,798.1120014172305,802.0586547851562,47630904.0,-0.1413,803.3,801.78,801.45,808.03,885.04,703.41
2024-08-22,805.1172807347715,808.2252943260683,803.1439540663039,804.77197265625,21300638.0,-0.0429,801.27,802.45,801.36,808.73,885.04,703.41
2024-08-23,806.1038926835937,806.1038926835937,800.6772446912317,801.6885986328125,20333422.0,-0.5477,802.81,802.66,801.34,809.32,885.04,703.41
2024-08-26,805.2159251748899,812.9858989531632,805.2159251748899,809.0392456054688,22364266.0,0.4748,805.08,803.2,801.64,809.97,885.04,703.41
2024-08-27,810.7412543536698,812.714580974844,805.2159036816922,807.9539184570312,35773244.0,-0.3438,805.48,804.0,801.89,810.53,885.04,703.41
2024-08-28,807.9539173658313,808.9405806750858,804.2292392849356,807.6332397460938,26921188.0,-0.0397,805.87,804.54,802.14,810.93,885.04,703.41
2024-08-29,810.0505418236547,811.2345497877237,804.6979056469421,808.3485717773438,49052604.0,-0.2101,805.93,805.1,802.44,811.23,885.04,703.41
2024-08-30,816.9572296027775,819.9172195651064,799.7646332824804,807.5346069335938,445342100.0,-1.1534,806.71,805.05,802.81,811.02,885.04,703.41
2024-09-02,812.4185353190471,812.4185353190471,800.7758609185206,802.6258544921875,34049680.0,-1.2054,806.4,804.26,803.13,810.61,885.04,703.41
2024-09-03,806.1039427589494,809.0392420850643,801.466613051357,807.756591796875,37282860.0,0.205,807.27,804.79,803.05,810.33,885.04,703.41
2024-09-04,808.5705516272349,811.4318992052836,805.1172301742814,809.951904296875,24682744.0,0.1708,807.4,805.79,803.43,810.02,885.04,703.41
2024-09-05,812.0238589250097,813.947864316631,810.0505324148638,811.7525024414062,22876318.0,-0.0334,807.94,806.33,804.11,809.37,885.04,703.41
2024-09-06,808.2252499925564,812.8872099026286,806.1532209716318,807.5592041015625,26029602.0,-0.0824,807.93,806.19,804.45,808.74,885.04,703.41
2024-09-09,808.0772497858858,813.2572321563082,804.1799176724811,812.2705688476562,23792914.0,0.5189,808.49,806.1,804.91,808.25,885.04,703.41
2024-09-10,815.9705333718649,815.9705333718649,808.0772271240113,814.1698608398438,26606646.0,-0.2207,809.44,805.86,805.66,807.92,885.04,703.41
2024-09-11,814.1945707781381,815.2305552034559,808.6692201411954,810.9879150390625,22226684.0,-0.3938,810.64,806.86,806.12,807.31,885.04,703.41
2024-09-12,815.970556634334,823.8638631072175,812.541925723635,822.1865234375,32424046.0,0.7618,812.7,808.31,806.96,806.68,885.04,703.41
2024-09-13,825.8371886289187,825.8371886289187,817.4752411837702,821.8658447265625,23860532.0,-0.4809,814.4,809.15,807.41,805.67,885.04,703.41
2024-09-16,822.383822656841,827.7118283198007,820.9285184448568,824.3324584960938,15172820.0,0.2369,816.2,810.12,807.6,805.11,885.04,703.41
2024-09-17,827.8104775064535,827.8104775064535,820.9778464556504,823.2718505859375,20127122.0,-0.5483,818.44,810.89,808.47,805.32,885.04,703.41
2024-09-18,824.7764529489335,838.1210972952287,824.4064542356848,836.0984497070312,40917342.0,1.3727,821.84,812.59,810.01,805.9,885.04,703.41
2024-09-19,838.2691083056365,848.0370989791965,838.2444778560398,842.8571166992188,30651776.0,0.5473,825.94,814.49,811.41,806.61,885.04,703.41
2024-09-20,846.8037464482039,860.8390072921377,842.3884524296358,858.989013671875,60623386.0,1.439,832.8,817.36,813.03,807.75,885.04,703.41
2024-09-23,862.8370939539058,871.3963864151646,858.5204418257773,868.1651000976562,26965350.0,0.6175,839.37,820.32,814.83,809.11,885.04,703.41
2024-09-24,870.7303607683197,878.9443447710721,865.4270455398441,872.2350463867188,33039036.0,0.1728,846.56,823.53,816.61,810.54,885.04,703.41
2024-09-25,868.3376691203036,882.0769427901153,868.3376691203036,877.686279296875,31965312.0,1.0766,854.19,827.03,819.5,812.09,885.04,703.41
2024-09-26,874.7017352717152,882.0770195965482,872.2350769395101,879.8323364257812,31899644.0,0.5866,862.27,830.61,822.39,813.71,885.04,703.41
2024-09-27,876.6503084858455,877.2422823547212,863.3303544458242,864.6376953125,35613502.0,-1.3703,866.34,833.46,824.37,815.07,885.04,703.41
2024-09-30,862.738402689165,864.0456833682003,850.701098537286,854.47509765625,26383534.0,-0.9578,868.0,836.05,826.02,816.3,885.04,703.41
2024-10-01,850.5037447767241,859.3837142697525,848.5797393423385,851.5890502929688,24572284.0,0.1276,866.95,838.25,827.48,817.13,885.04,703.41
2024-10-03,846.3844351066934,851.5644172954591,825.5164827720641,829.7838134765625,48473398.0,-1.9614,861.46,839.24,828.4,817.75,885.04,703.41
