Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-04-22,382.24812747857527,382.78525326848,378.9806879135025,380.726318359375,7386048.0,-0.3981,382.09,381.82,381.82,381.82,391.92,372.4
2024-04-23,380.7262688590481,385.3812638619412,380.5472174952533,384.217529296875,12484384.0,0.917,381.1,381.98,381.98,381.98,391.92,372.4
2024-04-24,384.2623095810225,385.6498655834832,383.4118793527575,383.9490051269531,6070285.0,-0.0815,380.94,382.1,382.1,382.1,391.92,372.4
2024-04-25,385.82891540742,392.3638226913728,384.0385150815419,391.69244384765625,30337038.0,1.5197,382.43,382.66,382.66,382.66,392.36,372.4
2024-04-26,393.2142129703609,396.83975482059645,390.6629225550479,393.8856201171875,15342965.0,0.1707,384.24,383.29,383.29,383.29,396.84,372.4
2024-04-29,395.6760718786013,396.078887847932,389.05162452721305,392.2743225097656,12075706.0,-0.8597,386.71,383.76,383.76,383.76,396.84,372.4
2024-04-30,393.84088171444273,394.3332375377621,389.49919080754,389.9915466308594,12528665.0,-0.9774,388.11,384.07,384.07,384.07,396.84,372.4
2024-05-02,390.3048759623476,396.2131457894124,389.27539438775926,392.9904479980469,24123523.0,0.6881,389.86,384.62,384.5,384.5,396.84,372.4
2024-05-03,393.9304288878973,393.9304288878973,386.1422187021341,390.7077026367188,23786388.0,-0.8181,390.78,385.1,384.78,384.78,396.84,372.4
2024-05-06,392.0952475427761,394.2884921290817,387.9326080537036,389.1858825683594,10753860.0,-0.742,391.53,385.52,384.97,384.97,396.84,372.4
2024-05-07,391.1104975273433,399.2567810732374,389.5886602844062,394.1989135742188,26969062.0,0.7897,391.89,386.31,385.36,385.36,399.26,372.4
2024-05-08,395.004615680531,398.0930318333694,392.27427388455504,394.7808227539063,10916481.0,-0.0567,392.02,386.91,385.73,385.73,399.26,372.4
2024-05-09,393.930416513751,395.2284325897271,378.9806622581897,380.5472412109375,24314298.0,-3.3973,390.34,386.74,385.53,385.53,399.26,372.4
2024-05-10,381.800495873466,390.6181585553969,381.800495873466,387.9325866699219,14524604.0,1.6061,390.05,387.05,385.62,385.62,399.26,372.4
2024-05-13,387.843089963729,389.8125417197435,384.4861105476364,386.58984375,7584217.0,-0.3231,389.13,386.82,385.66,385.66,399.26,372.4
