Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-04-23,1082.2603648639933,1082.2603648639933,1065.239312903183,1072.6676025390625,9848215,-0.8864,1061.09,1067.39,1067.39,1067.39,1098.54,1031.2
2024-04-24,1074.6353155118281,1080.686158658188,1071.4377281688085,1079.062744140625,5461309,0.412,1060.02,1068.12,1068.12,1068.12,1098.54,1031.2
2024-04-25,1072.4215900322672,1107.4966871577883,1072.3723483406734,1095.78857421875,19905338,2.1789,1064.99,1069.75,1069.75,1069.75,1107.5,1031.2
2024-04-26,1094.2144193811591,1101.9377986819404,1084.9659888361693,1090.032958984375,14190059,-0.3821,1070.73,1070.87,1070.87,1070.87,1107.5,1031.2
2024-04-29,1090.1313056288498,1144.6870165205935,1090.032942347235,1141.4403076171875,28578063,4.7067,1085.45,1074.59,1074.59,1074.59,1144.69,1031.2
2024-04-30,1141.2434493596547,1150.6887263324581,1128.2563736745785,1131.8475341796875,29568491,-0.8233,1097.14,1077.45,1077.45,1077.45,1150.69,1031.2
2024-05-02,1124.5668940413143,1136.8653071432534,1114.9741318218018,1121.0740966796875,25118334,-0.3106,1104.56,1079.41,1079.53,1079.53,1150.69,1031.2
2024-05-03,1122.8942974020772,1138.734628603609,1117.1385442991193,1123.6322021484375,19933604,0.0657,1111.84,1082.4,1081.53,1081.53,1150.69,1031.2
2024-05-06,1123.1403237344898,1139.767682131019,1119.7458896646774,1127.813720703125,14970524,0.4161,1118.8,1085.8,1083.55,1083.55,1150.69,1031.2
2024-05-07,1129.4369636309043,1134.1596020771042,1108.1362092373274,1113.6458740234375,15097728,-1.3981,1121.36,1088.41,1084.8,1084.8,1150.69,1031.2
2024-05-08,1108.3822015675178,1113.7442614996105,1098.0515348309932,1104.889404296875,19913090,-0.3151,1123.48,1090.36,1085.6,1085.6,1150.69,1031.2
2024-05-09,1102.4790338657724,1110.6451084134283,1092.0991247743116,1097.7071533203125,12229853,-0.4328,1117.23,1091.76,1086.07,1086.07,1150.69,1031.2
2024-05-10,1099.9700317150034,1110.6942716080541,1094.1160353113987,1099.035400390625,8573656,-0.085,1112.54,1092.26,1086.55,1086.55,1150.69,1031.2
2024-05-13,1094.4604418124766,1112.4161255815404,1088.8522931770124,1109.808837890625,9707983,1.4024,1110.93,1093.17,1087.38,1087.38,1150.69,1031.2
2024-05-14,1107.7427007496667,1109.7104468669584,1100.5112577889583,1102.47900390625,8944262,-0.4752,1107.91,1093.97,1087.9,1087.9,1150.69,1031.2
2024-05-15,1104.003936981434,1109.612085486358,1095.5426526828924,1106.2176513671875,10743423,0.2005,1104.83,1096.23,1088.51,1088.51,1150.69,1031.2
2024-05-16,1114.7280745625576,1118.220871645328,1094.8538886172073,1112.8095703125,14265565,-0.1721,1104.71,1099.38,1089.54,1089.3,1150.69,1031.2
2024-05-17,1112.8096108108375,1125.5507181902365,1102.528065843281,1112.2684326171875,8641784,-0.0486,1105.76,1103.07,1091.16,1090.01,1150.69,1031.2
2024-05-21,1104.1022778238569,1115.5153011731006,1098.2482812745363,1102.8724365234375,10452900,-0.1114,1106.5,1105.71,1092.59,1090.4,1150.69,1031.2
2024-05-22,1106.857133236162,1107.742642963088,1080.3909253188892,1093.1812744140625,17527411,-1.2356,1105.66,1106.91,1093.65,1090.48,1150.69,1031.2
2024-05-23,1097.5596331640875,1118.6636621265907,1093.4765359706398,1116.2039794921875,13787687,1.6987,1106.58,1109.09,1095.33,1091.22,1150.69,1031.2
2024-05-24,1111.7764420624583,1116.6958068503454,1106.0208092809664,1113.6949462890625,6312670,0.1726,1108.18,1110.82,1096.8,1091.84,1150.69,1031.2
2024-05-27,1113.6459433951586,1129.2895491082788,1103.4628812192523,1111.579833984375,11599857,-0.1855,1108.94,1111.61,1097.54,1092.38,1150.69,1031.2
2024-05-28,1114.2361779831701,1116.8925870555686,1106.8571304468578,1108.775634765625,9311718,-0.4901,1108.37,1112.55,1098.12,1092.81,1150.69,1031.2
2024-05-29,1097.067741329381,1105.4306626270395,1080.7845935856149,1084.2281494140625,19268547,-1.1704,1104.36,1109.69,1098.04,1092.59,1150.69,1031.2
2024-05-30,1079.308747806472,1102.9217012680538,1079.2103845207203,1095.7393798828125,15255387,1.5223,1103.34,1107.88,1099.2,1092.67,1150.69,1031.2
2024-05-31,1099.970086377496,1112.366862972861,1093.328943190512,1102.970947265625,26197718,0.2728,1104.74,1106.98,1100.97,1092.92,1150.69,1031.2
2024-06-03,1151.1314549939386,1154.0830741093077,1117.974981638635,1141.292724609375,25699977,-0.8547,1108.33,1107.86,1104.4,1094.07,1154.08,1031.2
2024-06-04,1139.2266772303517,1140.70248686833,1036.5595441020037,1054.1707763671875,43476837,-7.4661,1099.82,1104.18,1104.54,1093.14,1154.08,1031.2
2024-06-05,1067.5022525173526,1105.1353964425034,1034.0998107211954,1090.7708740234375,42172104,2.1797,1096.85,1103.03,1105.26,1093.09,1154.08,1031.2
2024-06-06,1099.9699641517404,1099.9699641517404,1078.9150588855664,1092.4925537109375,18574162,-0.6798,1094.52,1102.41,1105.92,1093.08,1154.08,1031.2
2024-06-07,1092.4926581643756,1110.104009770429,1085.8022733872265,1103.6103515625,17197635,1.0176,1097.29,1102.71,1106.74,1093.3,1154.08,1031.2
2024-06-10,1098.0022563128857,1114.9248236920885,1097.1167466019742,1105.676513671875,10851455,0.6989,1098.71,1103.04,1107.07,1093.57,1154.08,1031.2
2024-06-11,1101.691799247928,1110.8418662508757,1093.0829104393374,1100.166748046875,12250002,-0.1384,1098.31,1102.56,1107.4,1093.71,1154.08,1031.2
